managerName,reportCalendarOrQuarter,cusip,value,shares,sourceFilingId,companyName
"Cornerstone Management, Inc.",2023-03-31,136375102,67007000.0,568,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,CANADIAN NATL RY CO
"Cornerstone Management, Inc.",2023-03-31,14713L102,10668000.0,8400,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,CASA SYS INC
"Cornerstone Management, Inc.",2023-03-31,166764100,56128000.0,344,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,CHEVRON CORP NEW
"Cornerstone Management, Inc.",2023-03-31,17275R102,38161000.0,730,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,CISCO SYS INC
"Cornerstone Management, Inc.",2023-03-31,189054109,43833000.0,277,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,CLOROX CO DEL
"Cornerstone Management, Inc.",2023-03-31,191216100,769241000.0,12401,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,COCA COLA CO
"Cornerstone Management, Inc.",2023-03-31,19247R103,2614660000.0,215731,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,COHEN & STEERS TOTAL RETURN
"Cornerstone Management, Inc.",2023-03-31,205306103,30200000.0,1000,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,COMPUTER PROGRAMS & SYS INC
"Cornerstone Management, Inc.",2023-03-31,206787103,25382000.0,7400,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,CONDUENT INC
"Cornerstone Management, Inc.",2023-03-31,20825C104,19842000.0,200,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,CONOCOPHILLIPS
"Cornerstone Management, Inc.",2023-03-31,209115104,59794000.0,625,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,CONSOLIDATED EDISON INC
"Cornerstone Management, Inc.",2023-03-31,21037T109,32028000.0,408,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,CONSTELLATION ENERGY CORP
"Cornerstone Management, Inc.",2023-03-31,231561101,24677000.0,140,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,CURTISS WRIGHT CORP
"Cornerstone Management, Inc.",2023-03-31,23355L106,26838000.0,1050,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,DXC TECHNOLOGY CO
"Cornerstone Management, Inc.",2023-03-31,254687106,82007000.0,819,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,DISNEY WALT CO
"Cornerstone Management, Inc.",2023-03-31,26875P101,12151000.0,106,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,EOG RES INC
"Cornerstone Management, Inc.",2023-03-31,27829F108,11715000.0,1500,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,EATON VANCE TAX-MANAGED GLOB
"Cornerstone Management, Inc.",2023-03-31,291011104,10544000.0,121,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,EMERSON ELEC CO
"Cornerstone Management, Inc.",2023-03-31,29250N105,15909000.0,417,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,ENBRIDGE INC
"Cornerstone Management, Inc.",2023-03-31,30034T103,251762000.0,14680,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,EVERI HLDGS INC
"Cornerstone Management, Inc.",2023-03-31,30231G102,65358000.0,596,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,EXXON MOBIL CORP
"Cornerstone Management, Inc.",2023-03-31,316500107,20977000.0,1100,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,FIDUS INVT CORP
"Cornerstone Management, Inc.",2023-03-31,319835104,33420000.0,1671,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,FIRST CMNTY CORP S C
"Cornerstone Management, Inc.",2023-03-31,369550108,27539000.0,121,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,GENERAL DYNAMICS CORP
"Cornerstone Management, Inc.",2023-03-31,37940X102,1146485000.0,10894,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,GLOBAL PMTS INC
"Cornerstone Management, Inc.",2023-03-31,37959E102,4918775000.0,44708,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,GLOBE LIFE INC
"Cornerstone Management, Inc.",2023-03-31,431571108,33271000.0,700,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,HILLENBRAND INC
"Cornerstone Management, Inc.",2023-03-31,437076102,33054000.0,112,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,HOME DEPOT INC
"Cornerstone Management, Inc.",2023-03-31,452308109,35301000.0,145,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,ILLINOIS TOOL WKS INC
"Cornerstone Management, Inc.",2023-03-31,459200101,13109000.0,100,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,INTERNATIONAL BUSINESS MACHS
"Cornerstone Management, Inc.",2023-03-31,478160104,105090000.0,678,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,JOHNSON & JOHNSON
"Cornerstone Management, Inc.",2023-03-31,488401100,19241000.0,352,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,KEMPER CORP
"Cornerstone Management, Inc.",2023-03-31,494368103,21476000.0,160,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,KIMBERLY-CLARK CORP
"Cornerstone Management, Inc.",2023-03-31,512807108,34458000.0,65,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,LAM RESEARCH CORP
"Cornerstone Management, Inc.",2023-03-31,532457108,131968000.0,384,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,LILLY ELI & CO
"Cornerstone Management, Inc.",2023-03-31,548661107,21397000.0,107,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,LOWES COS INC
"Cornerstone Management, Inc.",2023-03-31,56585A102,26966000.0,200,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,MARATHON PETE CORP
"Cornerstone Management, Inc.",2023-03-31,580135101,42222000.0,151,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,MCDONALDS CORP
"Cornerstone Management, Inc.",2023-03-31,58933Y105,27662000.0,260,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,MERCK & CO INC
"Cornerstone Management, Inc.",2023-03-31,594918104,178746000.0,620,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,MICROSOFT CORP
"Cornerstone Management, Inc.",2023-03-31,595017104,16086000.0,192,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,MICROCHIP TECHNOLOGY INC.
"Cornerstone Management, Inc.",2023-03-31,651639106,38784000.0,791,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,NEWMONT CORP
"Cornerstone Management, Inc.",2023-03-31,65339F101,41554000.0,539,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,NEXTERA ENERGY INC
"Cornerstone Management, Inc.",2023-03-31,67066G104,111108000.0,400,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,NVIDIA CORPORATION
"Cornerstone Management, Inc.",2023-03-31,674599105,18729000.0,300,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,OCCIDENTAL PETE CORP
"Cornerstone Management, Inc.",2023-03-31,68389X105,37447000.0,403,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,ORACLE CORP
"Cornerstone Management, Inc.",2023-03-31,693475105,171585000.0,1350,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,PNC FINL SVCS GROUP INC
"Cornerstone Management, Inc.",2023-03-31,706327103,12377000.0,382,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,PEMBINA PIPELINE CORP
"Cornerstone Management, Inc.",2023-03-31,713448108,71097000.0,390,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,PEPSICO INC
"Cornerstone Management, Inc.",2023-03-31,717081103,70504000.0,1728,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,PFIZER INC
"Cornerstone Management, Inc.",2023-03-31,718546104,21290000.0,210,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,PHILLIPS 66
"Cornerstone Management, Inc.",2023-03-31,742718109,36876000.0,248,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,PROCTER AND GAMBLE CO
"Cornerstone Management, Inc.",2023-03-31,808541106,23081000.0,1075,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,MATIV HOLDINGS INC
"Cornerstone Management, Inc.",2023-03-31,840441109,350600000.0,4920,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,SOUTHSTATE CORPORATION
"Cornerstone Management, Inc.",2023-03-31,842587107,719079000.0,10335,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,SOUTHERN CO
"Cornerstone Management, Inc.",2023-03-31,871829107,23401000.0,303,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,SYSCO CORP
"Cornerstone Management, Inc.",2023-03-31,89832Q109,188267000.0,5521,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,TRUIST FINL CORP
"Cornerstone Management, Inc.",2023-03-31,91324P102,177222000.0,375,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,UNITEDHEALTH GROUP INC
"Cornerstone Management, Inc.",2023-03-31,92242T101,28599000.0,720,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,V2X INC
"Cornerstone Management, Inc.",2023-03-31,92343V104,23840000.0,613,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,VERIZON COMMUNICATIONS INC
"Cornerstone Management, Inc.",2023-03-31,92936U109,33846000.0,437,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,WP CAREY INC
"Cornerstone Management, Inc.",2023-03-31,95766B109,16530000.0,2375,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,WESTERN ASSET GBL HIGH INC F
"Cornerstone Management, Inc.",2023-03-31,96145D105,31994000.0,1050,raw_2023-05-11_archives_edgar_data_1587867_0001398344-23-009538.txt,WESTROCK CO
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,000361105,3343139000.0,411652,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,AAR CORP
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,00081T108,108522000.0,20399,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ACCO BRANDS CORP
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,000899104,34563000.0,10442,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ADMA BIOLOGICS INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,00090Q103,92620000.0,38589,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ADT INC DEL
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,000957100,5660845000.0,346017,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ABM INDS INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,001055102,93656291000.0,5604901,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,AFLAC INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,001084102,2223480000.0,165293,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,AGCO CORP
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,00123Q104,7003471000.0,694789,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,AGNC INVT CORP
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,00130H105,29958856000.0,1244139,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,AES CORP
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,001744101,8012297000.0,353968,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,AMN HEALTHCARE SVCS INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,00191U102,1595779000.0,19303,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ASGN INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,00206R102,199875687000.0,16175531,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,AT&T INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,00215F107,64648000.0,48651,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ATN INTL INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,002474104,499786000.0,12119,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,AZZ INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,002824100,274994406000.0,2715726,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ABBOTT LABS
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,00287Y109,532019016000.0,3381770,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ABBVIE INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,003009107,1246174000.0,468487,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ABRDN ASIA PACIFIC INCOME FU
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,00302M106,1293090000.0,138595,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ABRDN GLOBAL DYNAMIC DIVIDEN
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,00402L107,884418000.0,490094,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ACADEMY SPORTS & OUTDOORS IN
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,00404A109,5459212000.0,461951,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ACADIA HEALTHCARE COMPANY IN
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,004225108,1217579000.0,64696,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ACADIA PHARMACEUTICALS INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,00437E102,238349000.0,16575,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ACCOLADE INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,004498101,2370247000.0,87852,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ACI WORLDWIDE INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,004816104,614869000.0,26733,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ACME UTD CORP
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,00486H105,556802000.0,35107,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ADTRAN HOLDINGS INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,00507V109,30629510000.0,357863,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ACTIVISION BLIZZARD INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,00508Y102,7288125000.0,51944,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ACUITY BRANDS INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,005098108,1491875000.0,29287,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ACUSHNET HLDGS CORP
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,00650F109,221209000.0,25052,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ADAPTIVE BIOTECHNOLOGIES COR
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,006739106,2646687000.0,24791,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ADDUS HOMECARE CORP
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,00676P107,50755000.0,107414,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ADEIA INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,00724F101,338216181000.0,877640,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ADOBE SYSTEMS INCORPORATED
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,00737L103,329652000.0,312271,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ADTALEM GLOBAL ED INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,00751Y106,6233993000.0,51262,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ADVANCE AUTO PARTS INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,00764C109,356151000.0,30809,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ADVENT CONV & INCOME FD
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,00766T100,908607000.0,10776,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,AECOM
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,007903107,76405898000.0,779572,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ADVANCED MICRO DEVICES INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,00790R104,3723618000.0,44218,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ADVANCED DRAIN SYS INC DEL
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,007973100,12741135000.0,594875,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ADVANCED ENERGY INDS
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,008073108,1223294000.0,13346,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,AEROVIRONMENT INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,008252108,1960455000.0,755310,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,AFFILIATED MANAGERS GROUP IN
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,00846U101,42093441000.0,304275,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,AGILENT TECHNOLOGIES INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,008474108,10922156000.0,214286,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,AGNICO EAGLE MINES LTD
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,00847J105,530209000.0,6426,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,AGILYSYS INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,00847X104,361732000.0,15748,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,AGIOS PHARMACEUTICALS INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,00848J104,2396233000.0,149952,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,AGILITI INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,008492100,10078398000.0,146894,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,AGREE RLTY CORP
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,00857U107,456713000.0,19230,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,AGILON HEALTH INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,009158106,132970100000.0,462972,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,AIR PRODS & CHEMS INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,00971T101,30514242000.0,389709,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,AKAMAI TECHNOLOGIES INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,00973N102,33661000.0,10929,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,AKOUSTIS TECHNOLOGIES INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,011311107,761308000.0,4134,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ALAMO GROUP INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,011642105,6175279000.0,122818,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ALARM COM HLDGS INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,011659109,2023134000.0,48216,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ALASKA AIR GROUP INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,012653101,87608553000.0,659821,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ALBEMARLE CORP
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,013872106,491441000.0,11547,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ALCOA CORP
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,014491104,3569665000.0,188771,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ALEXANDER & BALDWIN INC NEW
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,015271109,20805017000.0,165658,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ALEXANDRIA REAL ESTATE EQ IN
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,015857105,177572000.0,21146,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ALGONQUIN PWR UTILS CORP
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,016255101,51592103000.0,154403,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ALIGN TECHNOLOGY INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,01741R102,1233204000.0,31252,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ATI INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,01748X102,607316000.0,6603,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ALLEGIANT TRAVEL CO
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,01749D105,3552903000.0,109100,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ALLEGRO MICROSYSTEMS INC
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,01864U106,196416000.0,17938,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ALLIANCEBERNSTEIN NATL MUN I
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,01879R106,780924000.0,80342,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ALLIANCEBERNSTEIN GLOBAL HIG
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,018802108,20177390000.0,377854,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ALLIANT ENERGY CORP
ENVESTNET ASSET MANAGEMENT INC,2023-03-31,01973R101,8833835000.0,493116,raw_2023-05-11_archives_edgar_data_1407543_0001214659-23-006793.txt,ALLISON TRANSMISSION HLDGS I
